DATOS EMPRESA,,,TRAMOS A COBRAR,,,,,,DISTANCIA,ADULTO,ESCOLAR MEDIA,ESCOLAR SUPERIOR,TARIFA ADULTO MAYOR,TARIFA MINIMA,INTERIOR,NOCTURNA,LOCAL URBANO,LOCAL RURAL,INTERMEDIOS,TRASNOCHE,DGOS. Y FESTIVOS,INICIO,TÉRMINO,N° Resolucion,Fecha
Folio,NOMBRE EMPRESA,COMUNA,Troncal - RUTA O VTE,TRAMO,SECTOR INICIO,COMUNA,SECTOR TÉRMINO,COMUNA,KM.,$,$,$,$,$,$,$,$,$,$,$,$,$,Hrs:,Hrs:,
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,6,TERMINAL DE BUSES LA LIGUA,LA LIGUA,TRAPICHE,LA LIGUA,38,2300,840,1040,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,7,TERMINAL DE BUSES LA LIGUA,LA LIGUA,MAITEN LARGO,LA LIGUA,39,2300,840,1040,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,8,TERMINAL DE BUSES LA LIGUA,LA LIGUA,LOS ROMEROS,LA LIGUA,44,2400,880,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,9,TERMINAL DE BUSES LA LIGUA,LA LIGUA,SANTA MARTA,LA LIGUA,49,2400,880,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,10,TERMINAL DE BUSES LA LIGUA,LA LIGUA,LA CANELA,LA LIGUA,54,2400,880,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,11,TERMINAL DE BUSES LA LIGUA,LA LIGUA,PICHIELMU,LA LIGUA,60,2400,880,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,RUTA 1,12,TERMINAL DE BUSES LA LIGUA,LA LIGUA,ARTIFICIO,LA LIGUA,68,2400,880,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,13,LAS PARCELAS,La Ligua,SAN MANUEL,La Ligua,4,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,14,LAS PARCELAS,La Ligua,EL GUINDO,La Ligua,10,1100,440,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,15,LAS PARCELAS,La Ligua,CASAS VIEJAS,La Ligua,12,1200,480,540,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,16,LAS PARCELAS,La Ligua,TRAPICHE,La Ligua,16,1400,560,560,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,17,LAS PARCELAS,La Ligua,MAITEN LARGO,La Ligua,17,1500,600,680,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,18,LAS PARCELAS,La Ligua,LOS ROMEROS,La Ligua,22,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,19,LAS PARCELAS,La Ligua,SANTA MARTA,La Ligua,27,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,20,LAS PARCELAS,La Ligua,LA CANELA,La Ligua,33,1800,720,810,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,21,LAS PARCELAS,La Ligua,PICHILEMU,La Ligua,38,1900,760,760,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,22,LAS PARCELAS,La Ligua,ARTIFICIO,La Ligua,46,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,23,LAS PARCELAS,La Ligua,CABILDO,La Ligua,54,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,24,SAN MANUEL,LA LIGUA,EL GUINDO,LA LIGUA,6,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,25,SAN MANUEL,LA LIGUA,CASAS VIEJAS,LA LIGUA,8,1100,440,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,26,SAN MANUEL,LA LIGUA,TRAPICHE,LA LIGUA,12,1200,480,540,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,27,SAN MANUEL,LA LIGUA,MAITEN LARGO,LA LIGUA,13,1300,520,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,28,SAN MANUEL,LA LIGUA,LOS ROMEROS,LA LIGUA,18,1400,560,630,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,29,SAN MANUEL,LA LIGUA,SANTA MARTA,LA LIGUA,23,1500,600,680,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,30,SAN MANUEL,LA LIGUA,LA CANELA,LA LIGUA,29,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,31,SAN MANUEL,LA LIGUA,PICHIELMU,LA LIGUA,34,1800,720,810,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,32,SAN MANUEL,LA LIGUA,ARTIFICIO,LA LIGUA,42,1900,760,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,33,EL GUINDO,La Ligua,CASAS VIEJAS,La Ligua,2,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,34,EL GUINDO,La Ligua,TRAPICHE,La Ligua,6,1100,480,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,35,EL GUINDO,La Ligua,MAITEN LARGO,La Ligua,7,1200,520,540,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,36,EL GUINDO,La Ligua,LOS ROMEROS,La Ligua,12,1300,560,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,37,EL GUINDO,La Ligua,SANTA MARTA,La Ligua,17,1500,600,680,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,38,EL GUINDO,La Ligua,LA CANELA,La Ligua,23,1600,680,720,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,39,EL GUINDO,La Ligua,PICHILEMU,La Ligua,36,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,40,EL GUINDO,La Ligua,ARTIFICIO,La Ligua,44,1800,720,810,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,41,EL GUINDO,La Ligua,CABILDO,La Ligua,52,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,42,CASAS VIEJAS,La Ligua,TRAPICHE,La Ligua,4,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,43,CASAS VIEJAS,La Ligua,MAITEN LARGO,La Ligua,5,1100,480,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,44,CASAS VIEJAS,La Ligua,LOS ROMEROS,La Ligua,10,1200,520,540,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,45,CASAS VIEJAS,La Ligua,SANTA MARTA,La Ligua,15,1300,560,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,46,CASAS VIEJAS,La Ligua,LA CANELA,La Ligua,21,1500,600,680,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,47,CASAS VIEJAS,La Ligua,PICHIELMU,La Ligua,34,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,48,CASAS VIEJAS,La Ligua,ARTIFICIO,La Ligua,42,1800,720,810,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,49,TRAPICHE,La Ligua,MAITEN LARGO,La Ligua,1,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,50,TRAPICHE,La Ligua,LOS ROMEROS,La Ligua,6,1100,440,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,51,TRAPICHE,La Ligua,SANTA MARTA,La Ligua,11,1200,480,540,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,52,TRAPICHE,La Ligua,LA CANELA,La Ligua,17,1300,520,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,53,TRAPICHE,La Ligua,PICHILEMU,La Ligua,30,1500,680,680,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,54,TRAPICHE,La Ligua,ARTIFICIO,La Ligua,38,1800,720,810,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,55,TRAPICHE,La Ligua,CABILDO,La Ligua,46,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,56,MAITEN LARGO,La Ligua,LOS ROMEROS,La Ligua,5,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,57,MAITEN LARGO,La Ligua,SANTA MARTA,La Ligua,10,1100,440,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,58,MAITEN LARGO,La Ligua,LA CANELA,La Ligua,16,1300,520,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,59,MAITEN LARGO,La Ligua,PICHIELMU,La Ligua,29,1400,560,630,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,60,MAITEN LARGO,La Ligua,ARTIFICIO,La Ligua,37,1700,680,770,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,61,MAITEN LARGO,La Ligua,CABILDO,La Ligua,45,2400,960,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,62,LOS ROMEROS,La Ligua,SANTA MARTA,La Ligua,5,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,63,LOS ROMEROS,La Ligua,LA CANELA,La Ligua,11,1100,480,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,64,LOS ROMEROS,La Ligua,PICHILEMU,La Ligua,24,1400,560,630,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,65,LOS ROMEROS,La Ligua,ARTIFICIO,La Ligua,32,1600,640,720,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,66,LOS ROMEROS,La Ligua,CABILDO,La Ligua,40,2400,960,960,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,67,SANTA MARTA,La Ligua,LA CANELA,La Ligua,6,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,68,SANTA MARTA,La Ligua,PICHILEMU,La Ligua,19,1300,520,500,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,69,SANTA MARTA,La Ligua,ARTIFICIO,La Ligua,27,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,70,SANTA MARTA,La Ligua,CABILDO,La Ligua,35,2400,960,1080,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,71,LA CANELA,La Ligua,PICHILEMU,La Ligua,13,1000,400,450,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,72,LA CANELA,La Ligua,ARTIFICIO,La Ligua,21,1300,520,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,73,LA CANELA,La Ligua,CABILDO,La Ligua,29,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,74,PICHILEMU,La Ligua ,ARTIFICIO,Cabildo,8,1300,520,590,,,,,,,,,,7:00,22:00,1326,26/07/22
500114,EMP. TRANSP. CAMILO OLIVARES SIERRA Y HNOS.,La Ligua,Ruta 1,75,PICHILEMU,La Ligua ,CABILDO,Cabildo,16,2000,800,900,,,,,,,,,,7:00,22:00,1326,26/07/22
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  1,,TERMINAL ANDRES BELLO ,LIMACHE,PLAZA ADUNA,VALPARAISO,46,1500,500,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  1,,TERMINAL ANDRES BELLO ,LIMACHE,PEÑA BLANCA,VALPARAISO,16,1000,330,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  1,,PEÑA BLANCA ,V.ALEMANA,PLAZA ADUNA,VALPARAISO,30,800,260,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  1,,LOCAL PEÑA BLANCA ,V.ALEMANA,CANAL CHACAO,VALPARAISO,13,380,120,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  1,,LOCAL VIÑA (CANAL CHACO),VIÑA DEL MAR,PLAZA ADUNA,VALPARAISO,17,800,260,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  2,,TERMINAL ANDRES BELLO ,LIMACHE,PLAZA ADUANA,VALPARAISO,41,1500,500,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  2,,TERMINAL ANDRES BELLO ,LIMACHE,TABOLANGO,VALPARAISO,21,1000,330,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  2,,TERMINAL ANDRES BELLO ,LIMACHE,ROTONDA CON-CON,VALPARAISO,24,1500,500,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  2,,ROTONDA CON-CON,CON-CON,PLAZA ADUANA,VALPARAISO,17,1000,330,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  2,,LOCAL PLAZA VIÑA,VIÑA DEL MAR,PLAZA ADUANA,VALPARAISO,12,800,260,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  3,,PLAZA ADUANA,VALPARAISO,G.LIZASOAIN,LA CALERA,67,2200,730,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  3,,AV.LOS CARRERA,QUILPUE,G.LIZASOAIN,LA CALERA,49,1700,560,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  3,,PALMIRA ROMANO SUR,LIMACHE,AV.21 DE MAYO,LA CALERA,31,1500,500,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  3,,AV. 21 DE MAYO,QUILLOTA,G.LIZASOAIN,LA CALERA,14.5,900,300,,,,,,,,,,,06.00,23.00,676,24/03/23
500115,EMPRESA DE TRANSPORTES PALACIOS GUTIERREZ HUGO EIRL,,Ruta  3,,"P,ROMANO SUR",LIMACHE,G.LIZASOAIN,LA CALERA,32,1300,430,,,,,,,,,,,06.00,23.00,676,24/03/23
500121,ESTEBAN FERNANDEZ BRUNA,La Ligua,Ruta 1,Tarifa 1,Quebrada del Pobre,La Ligua,Centro Ligua,La Ligua,6,100,,,,,,,,,,,,7:00,21:30,,dic. 2019
500121,ESTEBAN FERNANDEZ BRUNA,La Ligua,Ruta 1,Tarifa 1,Centro Ligua,La Ligua,Quebrada del Pobre,La Ligua,6,350,,,,,,,,,,,,8:10,21:30,,dic. 2019
500121,ESTEBAN FERNANDEZ BRUNA,La Ligua,Ruta 1,Tarifa 1,Valle Herm. C.Rojos,La Ligua,Centro Ligua,La Ligua,8,500,,,,,,,,,,,,7:00,21:30,,dic. 2019
500121,ESTEBAN FERNANDEZ BRUNA,La Ligua,Ruta 1,Tarifa 1,Centro Ligua,La Ligua,V.Hermoso C.Rojos,La Ligua,8,655,,,,,,,,,,,,7:00,21:30,,dic. 2019
500124,Alejandro Guerra Torres,Quintero,Ruta 1,Lunes a Viernes de 07.00 y 19.00 hrs. / Martes y Jueves 11.00 y 16.00 hrs. / Sábados: 09.00 y 16.00 hrs.,,,,,,,(33%),,,,,,,,,,,,,,
500124,Alejandro Guerra Torres,Quintero,Ruta 1,Licitación zona aislada,Mantagua ,Quintero,,,tramo completo 44 km.,600,180,,,300,,,,,Días Lunes a Viernes,,,07.00,19.00,2469,20/08/15
500124,Alejandro Guerra Torres,Quintero,Ruta 1,,San Ramón,Quintero,,,,600,180,,,300,,,,,,Días Martes y Jueves,,11.00,16.00,2469,20/08/15
500124,Alejandro Guerra Torres,Quintero,Ruta 1,,Santa Isabel,Quintero,,,,800,264,,,400,,,,,,Días Sábados,,09.00,16.00,2469,20/08/15
500124,Alejandro Guerra Torres,Quintero,Ruta 1,,Valle Alegre,Quintero,,,,300,99,,,300,,,,,,,,,,,
500128,SERVICIO DE TRANSPORTE DE PASAJEROS CECILIA JOHANNA CUEVAS CASANOVA EIRL,Los Andes,Ruta 1 ,1,Santa Teresa,Los Andes,Membrillar,Los Andes,3,350,200,,,,,,,,,,,7:00,21:00,2844,28/09/18
500128,SERVICIO DE TRANSPORTE DE PASAJEROS CECILIA JOHANNA CUEVAS CASANOVA EIRL,Los Andes,Ruta 1 ,2,Valle Alegre,Los Andes,Calle Larga,Los Andes,4,400,200,,,,,,,,,,,7:00,21:00,2844,28/09/18
500128,SERVICIO DE TRANSPORTE DE PASAJEROS CECILIA JOHANNA CUEVAS CASANOVA EIRL,Los Andes,Ruta 1 ,3,Valle Alegre,Los Andes,Castro,Los Andes,12,500,200,,,,,,,,,,,7:00,21:00,2844,28/09/18
500129,EDUARDO ALVARADO BERRIOS,Petorca,Ruta 1 y 2,,Petorca,Petorca,Petora,Petorca,,500,,,,,,,,,,,,07.00,19.00,2707,21/10/16
500129,EDUARDO ALVARADO BERRIOS,Petorca,Ruta 1 y 2,,Petorca,Petorca,Petora,Petorca,,700,,,,,,,,,,,,07.00,19.00,2707,21/10/16
500131,JORGE OLIVARES SIERRA,Cabildo ,Ruta 1,Licitación zona aislada,Cabildo,Cabildo,Algarrobo,CABILDO,"tramo completo 29,3 km",350,"Estudiantes educación básica y menores de 7 años, tarifa liberada.                                         Estudiantes educación media y superior valor pasaje 33% ",,,Adultos 3° edad y/o discapacidad  pasaje 50%,,,,,,,,09.00,18.30,1011,08/04/16
500131,JORGE OLIVARES SIERRA,Cabildo ,Ruta 1,,Cabildo,Cabildo,La Mora,CABILDO,,500,,,,,,,,,,,,09.00,18.30,1011,08/04/16
500131,JORGE OLIVARES SIERRA,Cabildo ,Ruta 1,,Cabildo,Cabildo,Las Puertas,CABILDO,,600,,,,,,,,,,,,09.00,18.30,1011,08/04/16
500131,JORGE OLIVARES SIERRA,Cabildo ,Ruta 1,,Cabildo,Cabildo,Guayacán,CABILDO,,900,,,,,,,,,,,,09.00,18.30,1011,08/04/16
500134,ROSALBA PAMELA OLIVARES VALENCIA,PUCHUNCAVÍ,Ruta 1,,Puchuncaví,Puchuncaví,Puchuncaví,Puchuncaví,,300,,,,,,,,,,,,07.30,19.00,4225,11/10/18
500134,ROSALBA PAMELA OLIVARES VALENCIA,PUCHUNCAVÍ,Ruta 2,,Puchuncaví,Puchuncaví,Puchuncaví,Puchuncaví,,400,,,,,,,,,,,,07.30,19.00,4225,11/10/18
500138,ALEJANDRO GUERRA TORRES,Nogales,Ruta 1,,Nogales,NOGALES,Nogales,NOGALES,21,400,,,,,,,,,,,,07.15,18.30,2487,12/09/16
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 1,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,74,1600,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 2,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,350,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 3,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1400,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 4,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1600,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 5,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1800,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 6,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,910,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 7,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1000,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 8,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1400,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 9,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,1600,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 10,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,800,,,,,,,,,,,,07.00,22.00,,dic. 2019
500139,EMPRESA DE TRANSPORTES UNICORNIO LTDA.,quillota,ruta 1,Tarifa 11,Quillota,QUILLOTA,CIRCUNVALA ,NOGALES,,910,,,,,,,,,,,,07.00,22.00,,dic. 2019
